startingAirport,destinationAirport,isBasicEconomy,isNonStop,AirlineCode,transferAirport,departureTime,arrivalTime,totalFlightTime,elapsedDays,totalTravelDistance,fareBasisCode,baseFare,totalFare
14,10,False,False,7,167,1650194880,1650231300,16320,0,1392,54,328.38,382.21
7,11,False,True,46,164,1650230040,1650239820,9780,0,923,351,209.3,239.6
11,10,False,True,4,164,1650232800,1650243540,10740,0,1104,182,332.09,371.6
6,1,True,True,46,164,1650248160,1650252960,4800,0,185,283,115.35,138.6
1,2,False,True,4,164,1650216000,1650224700,8700,0,728,114,392.56,436.6
13,12,False,False,58,64,1650197700,1650249540,23220,0,2089,247,540.46,614.7
15,6,False,False,32,233,1650240840,1650288060,25920,1,2948,122,476.28,540.1
8,0,False,False,35,94,1650221700,1650254340,11340,0,762,232,458.6,522.2
6,4,False,True,4,164,1650223860,1650238260,14400,0,1380,330,205.58,235.6
0,10,False,False,7,68,1650189900,1650218100,20100,0,2105,336,171.16,207.6
15,1,False,False,56,167,1650264900,1650298980,23580,1,2709,346,322.79,370.6
4,10,False,False,56,167,1650209940,1650229680,16920,0,1519,97,366.51,417.6
3,4,True,False,30,4,1650196200,1650217200,18780,0,1932,308,174.88,211.6
1,9,False,False,7,167,1650231180,1650261060,27060,0,2607,159,315.35,362.6
14,9,False,False,7,68,1650214200,1650244860,25500,0,2536,177,322.79,370.6
6,9,False,True,46,164,1650205800,1650227040,21240,0,2458,324,506.05,558.6
9,11,False,False,7,68,1650232260,1650256740,20580,1,2330,63,185.12,222.6
5,10,False,True,4,164,1650233520,1650239940,6420,0,485,330,217.67,248.6
6,15,False,False,30,155,1650213000,1650263340,25800,0,2595,82,770.24,857.21
2,15,False,False,17,212,1650222000,1650255360,24240,0,2508,391,2036.27,2211.09
4,9,False,False,7,11,1650233700,1650256260,15780,0,1419,156,262.33,305.61
4,13,False,False,7,11,1650250440,1650286320,13440,1,1153,54,369.3,426.2
9,6,False,False,56,63,1650196800,1650229140,21720,0,2469,354,327.44,375.6
5,2,False,False,32,58,1650194580,1650246840,19560,0,1157,129,473.49,542.7
14,5,False,False,22,26,1650221340,1650254280,18240,0,950,23,667.63,745.8
2,9,False,False,30,4,1650220020,1650251100,21600,0,2147,231,322.79,369.1
13,6,False,True,20,164,1650245760,1650253380,7620,0,720,339,141.4,166.61
3,15,False,False,56,119,1650216300,1650232860,14580,0,1187,46,468.84,527.6
14,6,False,False,7,167,1650189600,1650209700,17100,0,1392,54,328.38,376.61
6,15,False,False,54,42,1650205200,1650263340,29100,0,2618,316,566.51,642.7
5,0,False,False,30,38,1650198300,1650220140,9600,0,649,130,481.86,541.6
9,10,False,False,7,167,1650206700,1650238020,22260,0,2465,178,327.44,375.6
12,10,False,False,32,233,1650240900,1650284340,27060,1,2937,233,376.74,433.1
13,8,False,False,53,29,1650242100,1650281040,12060,1,800,256,467.9,532.19
13,11,False,False,7,56,1650193800,1650220620,16320,0,1517,334,171.16,207.6
0,3,False,False,56,103,1650218520,1650246000,17820,0,1567,343,262.33,305.61
12,4,False,False,39,117,1650257040,1650275460,14760,1,1467,389,549.22,614.01
6,1,False,False,21,167,1650207000,1650254340,18540,0,1582,339,204.66,249.21
15,8,False,False,30,232,1650240840,1650277140,21900,1,2569,232,318.14,365.6
12,9,False,False,11,219,1650202200,1650231600,17400,0,1628,363,536.74,600.6
12,0,False,False,36,130,1650236580,1650291180,23040,1,2412,237,782.32,874.69
0,13,False,False,7,138,1650206400,1650233580,18120,0,1482,63,117.21,149.6
15,9,False,True,10,164,1650259800,1650264900,5100,0,339,144,208.37,238.6
6,1,False,False,7,167,1650217560,1650247020,16800,0,1582,62,256.75,299.61
6,4,False,True,46,164,1650217380,1650231000,13620,0,1380,287,157.21,183.6
14,3,False,False,30,72,1650202200,1650225000,18600,0,1589,231,322.79,370.6
9,14,False,False,7,117,1650250920,1650276480,21120,1,2407,8,599.07,667.6
15,13,False,False,7,43,1650199500,1650234720,26040,0,2884,115,415.81,469.1
8,9,False,False,56,227,1650231000,1650266700,28080,1,2917,325,497.67,558.6
12,4,False,False,37,130,1650220800,1650253200,20820,0,1954,237,529.3,597.1
8,9,False,False,7,111,1650224700,1650253800,25080,0,2464,178,327.44,375.6
13,10,False,False,7,253,1650201900,1650229200,13260,0,1136,52,141.4,175.61
4,9,False,True,23,164,1650193920,1650206400,12480,0,1238,232,262.33,296.61
15,5,False,False,30,4,1650231120,1650256440,22740,1,2739,88,506.05,567.6
10,3,False,False,7,167,1650227400,1650255900,19500,0,1623,53,180.47,217.61
2,9,False,False,39,117,1650244080,1650290460,21540,1,2125,293,149.57,188.49
5,10,False,False,7,167,1650193200,1650213600,13140,0,960,329,174.88,211.6
13,7,False,False,7,43,1650215400,1650237720,11580,0,919,330,174.88,210.1
7,13,False,False,7,43,1650217800,1650234720,12900,0,919,330,174.88,210.1
13,8,False,False,53,56,1650242100,1650281040,11940,1,815,254,467.9,532.19
13,0,False,False,7,43,1650222000,1650247020,11640,0,820,63,117.21,148.1
3,13,False,True,46,164,1650197400,1650206280,8880,0,903,325,366.51,408.6
8,15,False,True,20,164,1650204900,1650228360,23460,0,2566,140,577.19,635.08
4,6,False,False,30,4,1650239700,1650257940,15120,1,1487,83,367.44,418.6
3,14,False,False,56,80,1650196800,1650215820,15900,0,1718,91,612.09,681.6
8,11,False,False,30,155,1650221940,1650251520,24420,0,2512,84,329.3,377.6
5,3,False,False,56,103,1650191760,1650226560,21180,0,1971,343,262.33,305.61
13,2,False,False,7,138,1650223800,1650244260,15420,0,1265,54,174.88,211.6
14,10,False,False,7,167,1650198720,1650220500,16980,0,1392,54,328.38,376.61
13,2,False,False,30,4,1650193200,1650216720,11040,0,828,310,174.88,211.6
8,9,False,True,23,164,1650218400,1650240780,22380,0,2458,191,478.14,528.6
15,8,False,False,11,212,1650238500,1650280500,24180,1,2862,175,363.72,420.2
0,11,False,True,4,164,1650208020,1650214500,6480,0,596,52,152.56,178.6
5,13,False,False,7,43,1650196800,1650217200,15660,0,1097,273,155.35,189.1
14,10,False,False,7,167,1650213720,1650253140,16380,0,1392,54,328.38,382.21
12,4,False,False,37,125,1650220800,1650256500,20100,0,1836,237,529.3,597.1
12,9,False,False,19,189,1650217800,1650266700,17220,1,1444,363,440.0,506.7
9,3,False,False,7,68,1650201840,1650223980,18060,0,1865,330,213.95,253.6
9,10,False,False,7,68,1650218460,1650247800,21960,0,2595,339,209.3,248.6
5,1,False,True,23,164,1650250740,1650257460,6720,1,622,313,143.26,168.61
5,14,False,False,56,80,1650228780,1650246420,10080,0,582,99,463.25,521.59
9,2,False,False,30,155,1650221100,1650253440,22380,0,2464,191,432.56,488.6
4,9,False,False,7,192,1650210540,1650234840,14220,0,1219,153,273.49,317.6
3,12,False,False,53,119,1650225300,1650249540,13620,0,1186,256,472.55,531.59
13,1,False,False,7,56,1650193800,1650209820,12420,0,1000,216,77.21,106.6
11,8,False,True,23,164,1650208980,1650220140,11160,0,1104,17,561.86,618.6
2,15,False,False,30,114,1650210300,1650253740,32640,0,3111,121,303.26,348.11
1,14,False,True,4,164,1650243300,1650248940,5640,0,280,152,217.67,248.6
9,0,False,False,56,167,1650203100,1650229260,21840,0,2345,244,310.7,357.6
14,9,False,False,39,117,1650242400,1650290460,23400,1,2386,1,512.01,579.61
6,0,False,True,46,164,1650220200,1650228780,8580,0,762,45,394.42,438.6
14,2,False,False,30,4,1650211800,1650235080,11700,0,895,17,441.86,498.6
14,11,False,False,7,194,1650217500,1650240900,15060,0,1284,276,94.88,125.6
7,12,False,False,58,228,1650192300,1650233460,31680,0,3103,253,540.46,609.1
15,0,False,False,30,119,1650208980,1650256860,20340,1,2282,122,682.79,763.2
9,10,False,False,30,155,1650182160,1650209700,22800,0,2543,191,478.14,537.6
7,15,False,False,7,43,1650191400,1650231300,25740,0,2619,337,322.79,369.1
3,1,False,False,30,4,1650200400,1650231780,19200,0,2154,121,278.14,322.6
2,3,False,True,46,164,1650199320,1650213300,13980,0,1346,353,262.33,295.11
0,9,False,False,30,155,1650204720,1650250800,24000,0,2442,193,853.95,947.2
5,10,False,False,7,43,1650196800,1650223560,13380,0,1050,329,174.88,210.1
4,11,False,False,7,11,1650231480,1650250860,13200,0,1289,153,262.33,305.61
13,3,False,True,46,164,1650245580,1650255480,9900,0,903,343,213.95,244.6
6,14,False,False,53,25,1650230040,1650247140,10980,0,465,45,505.12,566.6
10,2,False,True,23,164,1650243000,1650251100,8100,0,545,88,357.21,398.6
10,1,False,False,56,94,1650230940,1650254220,11520,0,627,282,124.65,157.6
11,4,False,True,4,164,1650244800,1650257580,12780,0,1115,153,262.33,296.61
8,3,False,False,35,4,1650209700,1650240060,20820,0,1969,83,612.1,681.61
0,7,False,False,35,194,1650207540,1650243180,9480,0,722,128,425.11,486.19
3,9,False,True,46,164,1650216300,1650225120,8820,0,848,256,254.88,288.6
6,13,False,True,20,164,1650212460,1650221340,8880,0,720,112,385.12,428.6
9,4,False,False,56,103,1650222720,1650242400,16320,0,1616,343,262.33,305.61
2,6,False,True,20,164,1650234120,1650240840,6720,0,545,10,213.95,243.1
3,2,False,False,56,80,1650196800,1650227460,20280,0,2166,353,262.33,305.61
2,7,False,False,30,114,1650221280,1650252180,13500,0,766,193,616.74,690.7
14,0,False,False,21,84,1650205740,1650248340,17640,0,1579,145,486.51,552.2
8,14,False,False,7,167,1650224640,1650253260,17220,0,1392,52,355.35,405.6
5,3,False,False,30,4,1650201000,1650225600,18900,0,1811,232,262.33,305.61
13,10,False,False,7,43,1650209040,1650232740,13200,0,1137,52,141.4,174.11
4,10,False,True,20,164,1650225780,1650237300,11520,0,1380,4,180.47,208.61
9,1,False,False,30,72,1650199140,1650226260,22920,0,2607,122,315.35,362.6
3,0,False,False,56,103,1650194700,1650215460,15840,0,1567,343,262.33,305.61
3,13,False,True,38,164,1650241680,1650250620,8940,0,903,0,320.36,358.99
15,1,False,False,30,155,1650202500,1650229020,23520,0,2708,122,322.79,370.6
3,10,False,True,20,164,1650213600,1650226560,12960,0,1621,384,180.47,208.61
9,15,False,True,10,164,1650214800,1650219900,5100,0,339,108,236.28,268.6
7,10,False,False,53,4,1650199200,1650231420,15480,0,1303,256,413.02,473.2
13,1,False,True,20,164,1650195720,1650204300,8580,0,862,401,96.74,118.6
7,11,False,False,56,167,1650198900,1650221280,18660,0,1786,351,209.3,248.6
10,2,False,False,56,167,1650207600,1650229620,18720,0,1312,44,338.6,387.6
11,14,False,False,56,167,1650226920,1650255540,20220,1,1864,95,339.53,388.6
4,12,False,False,39,117,1650194460,1650226140,16440,0,1467,389,549.22,619.61
3,8,False,False,53,179,1650238320,1650284100,17760,1,1862,247,680.0,760.2
12,4,False,False,37,241,1650200220,1650249000,23220,0,2025,121,480.0,549.7
4,12,False,False,30,119,1650229200,1650249540,17160,0,1576,16,618.6,688.6
0,9,False,False,40,65,1650250740,1650298260,24120,1,1797,32,195.72,244.1
0,1,False,True,23,164,1650214620,1650223560,8940,0,947,166,217.67,248.6
3,0,False,False,56,103,1650211200,1650233280,15960,0,1567,343,262.33,305.61
14,6,False,False,7,167,1650219300,1650253380,15960,0,1392,54,328.38,382.21
9,10,False,False,7,68,1650207600,1650237300,22620,0,2618,178,327.44,375.6
9,10,False,False,56,167,1650208500,1650237540,23340,0,2465,346,322.79,370.6
9,8,False,False,7,68,1650200400,1650238020,24180,0,2618,178,327.44,375.6
1,15,False,False,56,119,1650189300,1650221460,28980,0,2945,96,440.93,497.6
0,1,False,False,56,167,1650190200,1650219600,16440,0,1462,343,213.02,252.6
11,7,False,False,8,8,1650208080,1650237720,16380,0,1151,334,584.18,656.09
4,9,False,True,4,164,1650205140,1650217200,12060,0,1238,156,262.33,296.61
10,4,False,True,4,164,1650212700,1650227220,14520,0,1380,152,226.98,258.6
15,7,False,False,17,11,1650263340,1650296340,24300,1,2800,292,573.03,639.61
0,1,False,False,7,43,1650193200,1650213120,12360,0,956,334,213.02,251.1
9,1,False,False,7,192,1650215760,1650242400,21780,0,2643,62,267.91,311.6
5,4,False,False,21,114,1650208500,1650233100,21060,0,1865,260,374.88,426.6
2,5,False,False,56,167,1650230580,1650253020,14040,0,832,254,237.21,277.1
9,0,False,True,23,164,1650212400,1650227520,15120,0,1943,193,543.26,598.61
12,15,False,False,30,119,1650220800,1650246840,9540,0,677,162,435.35,497.2
7,10,False,True,46,164,1650213000,1650218220,5220,0,221,327,245.58,278.6
15,6,False,False,56,119,1650216960,1650243240,24240,0,2797,354,318.14,365.6
7,6,False,False,30,72,1650233700,1650255720,11640,1,876,234,293.02,338.6
0,10,False,False,56,167,1650190200,1650208740,15540,0,1320,372,171.16,207.6
0,5,False,False,7,167,1650232800,1650251220,13080,0,840,54,174.88,211.6
4,6,False,False,30,4,1650209880,1650234540,14760,0,1487,83,367.44,418.6
15,0,False,False,30,119,1650233400,1650256860,20100,1,2282,122,682.79,757.6
2,6,False,False,7,167,1650215400,1650237240,14880,0,1312,339,213.95,252.1
14,4,False,False,56,167,1650191100,1650212400,17400,0,1471,340,262.33,305.61
2,14,False,False,7,167,1650202500,1650232800,15900,0,1264,51,155.35,189.1
15,1,False,True,20,164,1650265140,1650285840,20700,1,2698,364,327.44,366.6
2,13,False,True,4,164,1650241020,1650248640,7620,0,592,54,174.88,201.1
1,6,False,False,56,167,1650228840,1650257580,18540,1,1582,302,256.75,299.61
2,15,False,False,50,80,1650224580,1650263100,31620,0,3111,99,532.09,594.1
15,11,False,False,15,114,1650263100,1650322140,31380,1,3670,363,731.16,815.2
15,10,False,False,7,151,1650259380,1650297600,30360,1,3686,152,318.14,365.6
5,4,False,False,7,167,1650225300,1650241980,14400,0,1039,152,334.88,383.6
12,10,False,False,37,133,1650236580,1650295140,26640,1,2803,237,558.14,633.7
13,10,False,True,4,164,1650209400,1650216960,7560,0,720,52,141.4,166.61
15,12,False,False,54,226,1650249660,1650310080,22500,1,1956,256,413.96,483.21
2,15,False,False,30,4,1650214500,1650243840,23880,0,2363,191,432.56,487.1
9,6,False,True,20,164,1650214020,1650233580,19560,0,2458,140,552.18,608.19
5,7,False,False,7,43,1650204420,1650228840,11940,0,832,178,310.7,356.1
2,1,False,True,4,164,1650208800,1650217080,8280,0,728,227,78.14,97.1
11,9,False,False,57,109,1650191400,1650241560,28860,0,2682,256,1780.47,1947.71
14,10,False,False,7,167,1650219300,1650253140,16080,0,1392,54,328.38,382.21
3,13,False,False,30,232,1650206700,1650237000,17040,0,1631,162,213.95,253.6
3,13,False,True,46,164,1650224340,1650233100,8760,0,903,46,450.23,498.6
15,11,False,False,7,68,1650216060,1650243360,22980,0,2583,182,346.98,396.6
0,6,False,True,23,164,1650226800,1650234540,7740,0,762,124,175.81,203.6
9,6,False,False,7,68,1650225420,1650252480,22680,0,2595,63,190.7,228.6
7,4,False,False,56,80,1650213660,1650239160,19020,0,1601,345,262.33,305.61
0,12,False,False,36,41,1650251400,1650319860,29580,1,2943,130,827.9,929.29
15,8,False,True,4,164,1650260340,1650280800,20460,1,2566,184,318.14,356.6
15,6,False,False,7,192,1650237300,1650278100,23700,1,2791,59,426.05,487.2
14,4,False,False,7,167,1650213720,1650235620,17760,0,1471,151,262.33,305.61
0,13,False,False,7,138,1650229380,1650251460,17820,0,1482,153,227.91,268.6
13,10,False,True,4,164,1650213000,1650220500,7500,0,720,52,141.4,166.61
5,3,False,False,56,103,1650228240,1650259560,20580,0,1971,343,262.33,305.61
9,5,False,True,23,164,1650222840,1650238440,15600,0,1985,88,496.74,548.6
14,0,False,True,23,164,1650189600,1650197100,7500,0,667,124,174.88,202.6
13,7,False,False,56,38,1650247800,1650281640,9060,1,609,343,310.7,363.2
2,7,False,True,4,164,1650223800,1650228840,5040,0,327,158,238.14,269.1
11,8,False,False,53,167,1650213120,1650248040,20520,0,1912,97,574.88,641.6
15,10,False,False,30,4,1650261540,1650295440,24000,1,2897,243,318.14,365.6
4,8,False,False,53,167,1650209940,1650232560,17100,0,1519,46,640.0,711.6
6,3,False,False,56,68,1650217380,1650246000,21240,0,2030,287,332.09,380.6
15,2,False,False,16,12,1650263340,1650321480,24780,1,2536,292,524.66,597.71
10,13,False,False,7,253,1650220800,1650241740,14940,0,1136,52,141.4,175.61
2,9,False,False,7,167,1650215400,1650250020,23640,0,2337,329,322.79,369.1
11,5,False,False,56,167,1650194100,1650214560,17400,0,1432,95,358.14,408.6
10,4,False,True,4,164,1650231900,1650246360,14460,0,1380,334,180.47,208.61
1,5,False,False,30,80,1650191100,1650220740,11220,0,670,191,453.95,517.2
7,9,False,False,7,43,1650191400,1650227760,24660,0,2448,337,228.84,268.1
9,0,False,False,56,63,1650225060,1650249720,19020,0,2055,244,310.7,357.6
2,9,False,False,21,114,1650233220,1650265500,29580,1,3003,77,441.86,497.1
5,11,False,False,7,167,1650193200,1650213900,16680,0,1432,152,262.33,305.61
4,13,False,True,4,164,1650213900,1650222300,8400,0,799,70,515.35,568.6
4,3,False,False,30,4,1650206880,1650229380,19020,0,1932,80,298.6,344.6
3,9,False,True,46,164,1650215880,1650223860,7980,0,827,343,213.95,244.6
13,8,False,False,7,38,1650207600,1650221340,11220,0,721,52,141.4,175.61
10,13,False,True,46,164,1650243600,1650254640,11040,0,720,348,199.07,228.6
15,4,False,False,30,4,1650201300,1650229980,24660,0,2860,125,218.6,258.6
3,8,False,False,53,84,1650261540,1650289980,24120,1,2794,247,499.53,560.6
9,5,False,False,17,80,1650209700,1650253080,26940,0,2943,175,545.11,615.19
2,9,False,False,56,63,1650199320,1650225120,22800,0,2194,244,322.79,369.1
9,10,False,False,7,68,1650204000,1650237300,22740,0,2618,178,327.44,375.6
13,9,False,True,4,164,1650227400,1650243120,15720,0,1745,180,322.79,361.6
13,4,False,False,39,63,1650216900,1650254040,16920,0,1553,67,460.84,524.6
13,1,False,True,20,164,1650214800,1650223080,8280,0,862,179,77.21,97.6
10,3,False,True,23,164,1650229200,1650245580,16380,0,1621,233,264.19,298.6
14,3,False,False,30,155,1650190800,1650212160,18780,0,1671,231,322.79,370.6
9,6,False,True,4,164,1650230640,1650249720,19080,0,2458,105,457.37,506.27
3,7,False,False,56,103,1650224100,1650254760,19500,1,2079,46,533.95,597.6
15,8,False,True,10,164,1650261540,1650281460,19920,1,2566,363,318.14,356.6
8,14,False,False,7,25,1650236400,1650248940,10200,0,465,56,346.97,396.59
6,7,False,True,46,164,1650189600,1650194460,4860,0,221,393,868.84,948.6
13,4,False,False,30,72,1650236220,1650254700,15480,0,1235,80,305.12,351.6
3,6,False,False,56,144,1650211560,1650247140,16920,0,1642,343,392.55,451.19
2,1,False,False,7,167,1650208800,1650234840,17040,0,1454,227,78.14,106.1
3,0,False,False,7,43,1650217800,1650247020,16140,0,1574,152,262.33,304.11
15,4,True,False,11,183,1650204900,1650231000,19500,0,2169,219,262.33,305.61
12,15,False,False,27,119,1650236580,1650260040,9960,0,677,237,402.79,456.6
12,14,False,False,29,128,1650204600,1650246420,27180,0,2893,237,790.69,878.09
14,1,False,False,56,80,1650219600,1650235080,7920,0,282,315,565.58,631.6
8,13,False,False,35,56,1650201300,1650237240,12480,0,815,232,467.9,532.19
3,4,False,False,56,103,1650224100,1650249000,13440,0,1109,343,174.88,211.6
11,14,False,False,7,72,1650198600,1650240180,18180,0,1600,152,684.66,765.21
13,14,False,True,4,164,1650232500,1650239760,7260,0,672,54,186.98,215.6
13,11,False,False,7,194,1650219900,1650240900,15660,0,1422,334,171.16,207.6
11,13,False,False,35,138,1650208620,1650243000,21180,0,1824,126,472.56,531.6
9,12,False,False,11,183,1650217500,1650235020,15120,0,1378,210,613.02,682.6
13,8,False,False,53,25,1650210960,1650235500,13800,0,1047,255,491.16,551.6
14,1,False,False,56,80,1650219600,1650252960,7680,0,282,315,379.53,437.2
11,9,False,True,4,164,1650243780,1650265080,21300,0,2339,182,296.74,333.6
4,2,False,False,5,22,1650204180,1650237900,21480,0,1317,332,703.2,788.54
